winner_name,surface,tourney_level,tourney_name,count
Dominik Meffert,Grass,A,Other,1
Dominik Meffert,Hard,A,Other,3
Donald Johnson,Clay,A,Other,4
Donald Johnson,Clay,G,Other,1
Donald Johnson,Hard,A,Other,2
Donald Young,Clay,A,Houston,4
Donald Young,Clay,A,Other,1
Donald Young,Clay,G,Other,2
Donald Young,Grass,A,Eastbourne,4
Donald Young,Grass,A,Newport,5
Donald Young,Grass,A,Queen's Club,4
Donald Young,Grass,G,Other,2
Donald Young,Hard,A,Atlanta,5
Donald Young,Hard,A,Auckland,4
Donald Young,Hard,A,Bangkok,5
Donald Young,Hard,A,Basel,4
Donald Young,Hard,A,Delray Beach,9
Donald Young,Hard,A,Memphis,11
Donald Young,Hard,A,Other,11
Donald Young,Hard,A,Washington,13
Donald Young,Hard,A,Winston-Salem,5
Donald Young,Hard,D,Other,1
Donald Young,Hard,G,Australian Open,6
Donald Young,Hard,G,US Open,11
Donald Young,Hard,M,Canada Masters,4
Donald Young,Hard,M,Indian Wells Masters,9
Donald Young,Hard,M,Miami Masters,5
Donald Young,Hard,M,Other,1
Dong Hyun Kim,Clay,D,Other,2
Dong Hyun Kim,Hard,D,Other,1
Doug Burke,Hard,D,Other,1
Doug Flach,Carpet,A,Other,3
Doug Flach,Clay,A,Other,1
Doug Flach,Grass,A,Other,1
Doug Flach,Grass,A,Queen's Club,4
Doug Flach,Grass,G,Other,3
Doug Flach,Hard,A,Other,10
Doug Flach,Hard,G,Other,2
Doug Flach,Hard,M,Other,3
Dovydas Sakinis,Hard,D,Other,2
Dragos Dima,Hard,D,Other,2
Duck Hee Lee,Hard,A,Other,1
Dudi Sela,Carpet,D,Other,2
Dudi Sela,Clay,A,Other,5
Dudi Sela,Clay,D,Other,1
Dudi Sela,Clay,G,Other,2
Dudi Sela,Grass,A,Newport,8
Dudi Sela,Grass,A,Nottingham,4
Dudi Sela,Grass,A,Other,4
Dudi Sela,Grass,A,s Hertogenbosch,4
Dudi Sela,Grass,G,Wimbledon,6
Dudi Sela,Hard,A,Atlanta,7
Dudi Sela,Hard,A,Beijing,4
Dudi Sela,Hard,A,Chennai,12
Dudi Sela,Hard,A,Delray Beach,6
Dudi Sela,Hard,A,Moscow,4
Dudi Sela,Hard,A,Other,25
Dudi Sela,Hard,A,Tokyo,4
Dudi Sela,Hard,D,Other,18
Dudi Sela,Hard,G,Australian Open,9
Dudi Sela,Hard,G,US Open,6
Dudi Sela,Hard,M,Indian Wells Masters,6
Dudi Sela,Hard,M,Miami Masters,5
Duilio Beretta,Clay,D,Other,7
Duilio Beretta,Hard,D,Other,1
Duje Ajdukovic,Clay,A,Other,4
Duje Ajdukovic,Hard,D,Other,2
Dusan Lajovic,Clay,A,Banja Luka,5
Dusan Lajovic,Clay,A,Barcelona,5
Dusan Lajovic,Clay,A,Buenos Aires,9
Dusan Lajovic,Clay,A,Hamburg,9
Dusan Lajovic,Clay,A,Istanbul,5
Dusan Lajovic,Clay,A,Kitzbuhel,11
Dusan Lajovic,Clay,A,Other,22
Dusan Lajovic,Clay,A,Rio De Janeiro,4
Dusan Lajovic,Clay,A,Sao Paulo,5
Dusan Lajovic,Clay,A,Umag,10
Dusan Lajovic,Clay,D,Other,4
Dusan Lajovic,Clay,G,Roland Garros,10
Dusan Lajovic,Clay,M,Madrid Masters,7
Dusan Lajovic,Clay,M,Monte Carlo Masters,6
Dusan Lajovic,Clay,M,Other,3
Dusan Lajovic,Grass,A,Other,2
Dusan Lajovic,Grass,G,Wimbledon,4
Dusan Lajovic,Hard,A,Acapulco,4
Dusan Lajovic,Hard,A,Atp Cup,4
Dusan Lajovic,Hard,A,Chengdu,5
Dusan Lajovic,Hard,A,Other,25
Dusan Lajovic,Hard,D,Other,9
Dusan Lajovic,Hard,G,Australian Open,9
Dusan Lajovic,Hard,G,Other,4
Dusan Lajovic,Hard,M,Indian Wells Masters,6
Dusan Lajovic,Hard,M,Miami Masters,8
Dusan Lajovic,Hard,M,Other,9
Dusan Vemic,Carpet,D,Other,2
Dusan Vemic,Clay,A,Other,6
Dusan Vemic,Clay,D,Other,4
Dusan Vemic,Grass,A,Other,3
Dusan Vemic,Hard,A,Other,1
Dusan Vemic,Hard,D,Other,2
Dustin Brown,Clay,A,Gstaad,5
Dustin Brown,Clay,A,Other,15
Dustin Brown,Clay,G,Other,1
Dustin Brown,Grass,A,Halle,5
Dustin Brown,Grass,A,Newport,4
Dustin Brown,Grass,A,Other,3
Dustin Brown,Grass,G,Wimbledon,6
Dustin Brown,Hard,A,Doha,5
Dustin Brown,Hard,A,Montpellier,6
Dustin Brown,Hard,A,Other,10
Dustin Brown,Hard,G,Other,2
Dzmitry Zhyrmont,Hard,D,Other,7
Edan Leshem,Clay,D,Other,2
Edan Leshem,Hard,A,Other,1
Edan Leshem,Hard,D,Other,2
Eddy Chala,Clay,D,Other,1
Eddy Gonzalez Gonzalez,Hard,D,Other,1
Edgar Hernandez Perez,Clay,D,Other,1
Edgardo Massa,Clay,A,Other,6
Edgardo Massa,Hard,A,Other,2
Edouard Roger Vasselin,Clay,A,Other,1
Edouard Roger Vasselin,Clay,G,Other,3
Edouard Roger Vasselin,Grass,G,Other,2
Edouard Roger Vasselin,Hard,A,Other,2
Edouard Roger-Vasselin,Clay,A,Barcelona,4
Edouard Roger-Vasselin,Clay,A,Nice,5
Edouard Roger-Vasselin,Clay,A,Other,4
Edouard Roger-Vasselin,Clay,G,Other,2
Edouard Roger-Vasselin,Clay,M,Other,1
Edouard Roger-Vasselin,Grass,A,Other,7
Edouard Roger-Vasselin,Grass,A,Queen's Club,5
Edouard Roger-Vasselin,Grass,G,Other,2
Edouard Roger-Vasselin,Hard,A,Chennai,7
Edouard Roger-Vasselin,Hard,A,Delray Beach,4
Edouard Roger-Vasselin,Hard,A,Marseille,5
Edouard Roger-Vasselin,Hard,A,Montpellier,5
Edouard Roger-Vasselin,Hard,A,Moscow,4
Edouard Roger-Vasselin,Hard,A,Other,10
Edouard Roger-Vasselin,Hard,G,Australian Open,5
Edouard Roger-Vasselin,Hard,G,Other,1
Edouard Roger-Vasselin,Hard,M,Other,5
Edris Fetisleam,Hard,D,Other,1
Eduardo Bengoechea,Clay,A,Other,3
Eduardo Masso,Carpet,A,Other,3
Eduardo Masso,Clay,A,Other,10
Eduardo Masso,Clay,D,Other,2
Eduardo Masso,Grass,G,Other,1
Eduardo Masso,Hard,A,Other,3
Eduardo Masso,Hard,G,Other,1
Eduardo Medica,Clay,A,Other,2
Eduardo Nicolas,Clay,A,Other,3
Eduardo Rincon,Clay,D,Other,2
Eduardo Rincon,Hard,D,Other,1
Eduardo Schwank,Clay,A,Barcelona,4
Eduardo Schwank,Clay,A,Costa Do Sauipe,4
Eduardo Schwank,Clay,A,Other,17
Eduardo Schwank,Clay,D,Other,1
Eduardo Schwank,Clay,G,Roland Garros,4
Eduardo Schwank,Clay,M,Other,1
Eduardo Schwank,Grass,A,Other,1
Eduardo Schwank,Hard,A,Other,5
Eduardo Schwank,Hard,G,Other,2
Eduardo Schwank,Hard,M,Other,1
Edwin Kempes,Carpet,A,Other,1
Edwin Kempes,Clay,A,Amsterdam,4
Edwin Kempes,Clay,D,Other,1
Edwin Kempes,Hard,A,Other,5
Eero Vasa,Hard,D,Other,1
Efe Ustundag,Hard,D,Other,2
Egor Gerasimov,Clay,A,Other,4
Egor Gerasimov,Clay,D,Other,5
Egor Gerasimov,Grass,A,Other,1
Egor Gerasimov,Grass,G,Other,1
Egor Gerasimov,Hard,A,Moscow,4
Egor Gerasimov,Hard,A,Other,27
Egor Gerasimov,Hard,A,Pune,4
Egor Gerasimov,Hard,D,Other,12
Egor Gerasimov,Hard,G,Other,4
Elbert Sie,Hard,D,Other,4
Elias Ymer,Clay,A,Bastad,4
Elias Ymer,Clay,A,Other,7
Elias Ymer,Clay,D,Other,3
Elias Ymer,Clay,G,Other,1
Elias Ymer,Hard,A,Other,9
Elias Ymer,Hard,A,Stockholm,5
Elias Ymer,Hard,D,Other,13
Eliot Spizzirri,Grass,A,Other,1
Elliot Benchetrit,Clay,G,Other,1
Elliot Benchetrit,Hard,D,Other,1
Ellis Ferreira,Hard,A,Other,3
Ellis Ferreira,Hard,G,Other,1
Elmer Moller,Clay,D,Other,1
Elmer Moller,Hard,D,Other,3
Emad Abou Hamdeh,Hard,D,Other,1
Emanuel Couto,Carpet,D,Other,1
Emanuel Couto,Clay,A,Other,3
Emanuel Couto,Clay,D,Other,10
Emanuel Couto,Hard,A,Other,1
Emil Ruusuvuori,Clay,A,Barcelona,4
Emil Ruusuvuori,Clay,A,Other,5
Emil Ruusuvuori,Clay,D,Other,1
Emil Ruusuvuori,Clay,G,Other,2
Emil Ruusuvuori,Clay,M,Other,3
Emil Ruusuvuori,Grass,A,Other,4
Emil Ruusuvuori,Grass,A,s Hertogenbosch,4
Emil Ruusuvuori,Grass,G,Other,3
Emil Ruusuvuori,Hard,A,Doha,4
Emil Ruusuvuori,Hard,A,Hong Kong,4
Emil Ruusuvuori,Hard,A,Nur-Sultan,5
Emil Ruusuvuori,Hard,A,Other,19
Emil Ruusuvuori,Hard,A,Pune,4
Emil Ruusuvuori,Hard,A,Stockholm,4
Emil Ruusuvuori,Hard,A,Washington,6
Emil Ruusuvuori,Hard,A,Winston-Salem,4
Emil Ruusuvuori,Hard,D,Other,13
Emil Ruusuvuori,Hard,G,Other,5
Emil Ruusuvuori,Hard,M,Cincinnati Masters,4
Emil Ruusuvuori,Hard,M,Indian Wells Masters,4
Emil Ruusuvuori,Hard,M,Miami Masters,8
Emil Ruusuvuori,Hard,M,Other,1
Emile Ngoran,Carpet,D,Other,1
Emile Ngoran,Hard,D,Other,2
Emilio Benfele Alvarez,Carpet,A,Other,1
Emilio Benfele Alvarez,Clay,A,Kitzbuhel,12
Emilio Benfele Alvarez,Clay,A,Other,23
Emilio Benfele Alvarez,Clay,G,Other,2
Emilio Benfele Alvarez,Clay,M,Other,6
Emilio Benfele Alvarez,Grass,G,Other,1
Emilio Daniel Baez Britez,Clay,D,Other,4
Emilio Gomez,Clay,A,Other,1
Emilio Gomez,Clay,D,Other,9
Emilio Gomez,Hard,A,Other,5
Emilio Gomez,Hard,D,Other,7
Emilio Gomez,Hard,M,Other,1
Emilio Nava,Hard,A,Other,1
Emilio Nava,Hard,G,Other,1
Emilio Nava,Hard,M,Other,1
Emilio Sanchez,Carpet,A,Other,3
Emilio Sanchez,Carpet,D,Other,1
Emilio Sanchez,Carpet,M,Other,1
Emilio Sanchez,Clay,A,Barcelona,7
Emilio Sanchez,Clay,A,Buenos Aires,4
Emilio Sanchez,Clay,A,Dusseldorf,6
Emilio Sanchez,Clay,A,Estoril,11
Emilio Sanchez,Clay,A,Gstaad,10
Emilio Sanchez,Clay,A,Kitzbuhel,6
Emilio Sanchez,Clay,A,Other,19
Emilio Sanchez,Clay,A,Palermo,11
Emilio Sanchez,Clay,A,Santiago,5
Emilio Sanchez,Clay,A,Stuttgart Outdoor,4
Emilio Sanchez,Clay,D,Other,1
Emilio Sanchez,Clay,G,Roland Garros,5
Emilio Sanchez,Clay,M,Hamburg Masters,5
Emilio Sanchez,Clay,M,Other,3
Emilio Sanchez,Clay,M,Rome Masters,8
Emilio Sanchez,Hard,A,Other,6
Emilio Sanchez,Hard,A,Schenectady,7
Emilio Sanchez,Hard,A,Scottsdale,4
Emilio Sanchez,Hard,A,Sydney Outdoor,7
Emilio Sanchez,Hard,G,Australian Open,4
Emilio Sanchez,Hard,G,US Open,7
Emilio Sanchez,Hard,M,Indian Wells Masters,6
Emilio Sanchez,Hard,M,Miami Masters,5
Emmanuel Heussner,Clay,D,Other,2
Emmanuel Udozorh,Hard,D,Other,4
Eno Polo,Clay,D,Other,3
Eno Polo,Hard,D,Other,1
Enrique Olivares,Hard,D,Other,1
Enzo Couacaud,Clay,G,Other,1
Enzo Couacaud,Hard,G,Other,1
Eoin Collins,Carpet,D,Other,5
Ergi Kirkin,Hard,D,Other,1
Erhan Oral,Hard,D,Other,1
Eric Jelen,Carpet,A,Other,4
Eric Jelen,Clay,A,Other,5
Eric Jelen,Clay,M,Other,2
Eric Jelen,Grass,A,Other,1
Eric Jelen,Hard,A,Other,2
Eric Prodon,Clay,A,Other,1
Eric Taino,Carpet,D,Other,1
Eric Taino,Clay,D,Other,1
Eric Taino,Hard,A,Other,11
Eric Taino,Hard,D,Other,1
Eric Winogradsky,Carpet,A,Other,1
Eric Winogradsky,Clay,A,Other,1
Ernesto Escobedo,Clay,A,Other,3
Ernesto Escobedo,Clay,D,Other,1
Ernesto Escobedo,Grass,A,Other,2
Ernesto Escobedo,Hard,A,Other,6
Ernesto Escobedo,Hard,G,Other,4
Ernesto Escobedo,Hard,M,Other,5
Ernests Gulbis,Carpet,A,St. Petersburg,5
Ernests Gulbis,Carpet,D,Other,7
Ernests Gulbis,Clay,A,Barcelona,10
Ernests Gulbis,Clay,A,Gstaad,4
Ernests Gulbis,Clay,A,Nice,7
Ernests Gulbis,Clay,A,Other,9
Ernests Gulbis,Clay,D,Other,10
Ernests Gulbis,Clay,G,Roland Garros,17
Ernests Gulbis,Clay,M,Madrid Masters,6
Ernests Gulbis,Clay,M,Other,3
Ernests Gulbis,Clay,M,Rome Masters,10
Ernests Gulbis,Grass,A,Other,4
Ernests Gulbis,Grass,G,Wimbledon,11
Ernests Gulbis,Hard,A,Delray Beach,12
Ernests Gulbis,Hard,A,Doha,6
Ernests Gulbis,Hard,A,Los Angeles,7
Ernests Gulbis,Hard,A,Marseille,6
Ernests Gulbis,Hard,A,Memphis,4
Ernests Gulbis,Hard,A,Other,32
Ernests Gulbis,Hard,A,Rotterdam,5
Ernests Gulbis,Hard,A,St. Petersburg,8
Ernests Gulbis,Hard,A,Stockholm,7
Ernests Gulbis,Hard,A,Vienna,5
Ernests Gulbis,Hard,D,Other,7
Ernests Gulbis,Hard,G,Australian Open,4
Ernests Gulbis,Hard,G,US Open,8
Ernests Gulbis,Hard,M,Canada Masters,10
Ernests Gulbis,Hard,M,Cincinnati Masters,6
Ernests Gulbis,Hard,M,Indian Wells Masters,11
Ernests Gulbis,Hard,M,Other,4
Ernie Fernandez,Hard,D,Other,1
Ervin Eleskovic,Clay,A,Other,2
Esam Abdulaal,Hard,D,Other,3
Ethan Quinn,Grass,A,Other,2
Eugenius Cariovas,Carpet,D,Other,1
Eui Jong Chang,Carpet,D,Other,1
Eui Jong Chang,Clay,D,Other,5
Eui Jong Chang,Grass,D,Other,2
Eui Jong Chang,Hard,A,Other,2
Evan King,Hard,A,Other,1
Evgeni Mikheev,Carpet,D,Other,1
Evgeny Donskoy,Clay,A,Other,4
Evgeny Donskoy,Clay,G,Other,1
Evgeny Donskoy,Clay,M,Other,1
Evgeny Donskoy,Grass,A,Other,4
Evgeny Donskoy,Hard,A,Dubai,4
Evgeny Donskoy,Hard,A,Moscow,7
Evgeny Donskoy,Hard,A,Other,13
Evgeny Donskoy,Hard,A,St. Petersburg,4
Evgeny Donskoy,Hard,D,Other,3
Evgeny Donskoy,Hard,G,Australian Open,5
Evgeny Donskoy,Hard,G,US Open,4
Evgeny Donskoy,Hard,M,Other,5
Evgeny Korolev,Carpet,A,Other,1
Evgeny Korolev,Clay,A,Other,16
Evgeny Korolev,Clay,A,Valencia,5
Evgeny Korolev,Clay,D,Other,1
Evgeny Korolev,Clay,G,Other,1
Evgeny Korolev,Clay,M,Other,1
Evgeny Korolev,Grass,A,Other,1
Evgeny Korolev,Grass,G,Other,1
Evgeny Korolev,Hard,A,Delray Beach,5
Evgeny Korolev,Hard,A,Las Vegas,5
Evgeny Korolev,Hard,A,Metz,4
Evgeny Korolev,Hard,A,Other,19
Evgeny Korolev,Hard,A,Sydney,5
Evgeny Korolev,Hard,G,Australian Open,4
Evgeny Korolev,Hard,G,Other,1
Evgeny Korolev,Hard,M,Other,4
Evghenii Plugariov,Clay,D,Other,2
Eyal Erlich,Carpet,D,Other,1
Eyal Erlich,Hard,A,Other,2
Eyal Erlich,Hard,D,Other,4
Eyal Ran,Carpet,A,Other,1
Eyal Ran,Carpet,D,Other,1
Eyal Ran,Clay,A,Other,2
Eyal Ran,Hard,A,Other,7
Eyal Ran,Hard,D,Other,3
Eyal Ran,Hard,G,Other,2
Eyal Ran,Hard,M,Other,1
F Egyir,Hard,D,Other,1
Fabian Marozsan,Clay,A,Other,4
Fabian Marozsan,Clay,G,Other,1
Fabian Marozsan,Clay,M,Other,4
Fabian Marozsan,Grass,A,Other,1
Fabian Marozsan,Hard,A,Other,7
Fabian Marozsan,Hard,G,Other,4
Fabian Marozsan,Hard,M,Miami Masters,4
Fabian Marozsan,Hard,M,Other,5
Fabian Marozsan,Hard,M,Shanghai Masters,4
Fabio Fognini,Clay,A,Acapulco,4
Fabio Fognini,Clay,A,Barcelona,4
Fabio Fognini,Clay,A,Bastad,5
Fabio Fognini,Clay,A,Bucharest,6
Fabio Fognini,Clay,A,Buenos Aires,10
Fabio Fognini,Clay,A,Costa Do Sauipe,6
Fabio Fognini,Clay,A,Gstaad,6
Fabio Fognini,Clay,A,Hamburg,18
Fabio Fognini,Clay,A,Kitzbuhel,5
Fabio Fognini,Clay,A,Munich,7
Fabio Fognini,Clay,A,Other,24
Fabio Fognini,Clay,A,Rio de Janeiro,14
Fabio Fognini,Clay,A,Sao Paulo,7
Fabio Fognini,Clay,A,Stuttgart,11
Fabio Fognini,Clay,A,Umag,21
Fabio Fognini,Clay,A,Vina del Mar,6
Fabio Fognini,Clay,D,Other,15
Fabio Fognini,Clay,G,Roland Garros,27
Fabio Fognini,Clay,M,Madrid Masters,7
Fabio Fognini,Clay,M,Monte Carlo Masters,22
Fabio Fognini,Clay,M,Rome Masters,16
Fabio Fognini,Grass,A,Eastbourne,5
Fabio Fognini,Grass,A,Other,2
Fabio Fognini,Grass,G,Wimbledon,18
Fabio Fognini,Hard,A,Beijing,13
Fabio Fognini,Hard,A,Los Cabos,5
Fabio Fognini,Hard,A,Moscow,4
Fabio Fognini,Hard,A,Other,26
Fabio Fognini,Hard,A,St. Petersburg,8
Fabio Fognini,Hard,A,Stockholm,5
Fabio Fognini,Hard,A,Sydney,5
Fabio Fognini,Hard,A,Valencia,4
Fabio Fognini,Hard,A,Vienna,5
Fabio Fognini,Hard,D,Other,7
Fabio Fognini,Hard,G,Australian Open,16
Fabio Fognini,Hard,G,Other,1
Fabio Fognini,Hard,G,US Open,9
Fabio Fognini,Hard,M,Canada Masters,11
Fabio Fognini,Hard,M,Cincinnati Masters,7
Fabio Fognini,Hard,M,Indian Wells Masters,10
Fabio Fognini,Hard,M,Miami Masters,11
Fabio Fognini,Hard,M,Other,3
Fabio Fognini,Hard,M,Shanghai Masters,11
Fabio Maggi,Clay,A,Other,2
Fabio Silberberg,Hard,D,Other,1
Fabrice Santoro,Carpet,A,Copenhagen,5
Fabrice Santoro,Carpet,A,Lyon,14
Fabrice Santoro,Carpet,A,Moscow,6
Fabrice Santoro,Carpet,A,Other,9
Fabrice Santoro,Carpet,D,Other,4
Fabrice Santoro,Carpet,M,Other,2
Fabrice Santoro,Carpet,M,Paris Masters,8
Fabrice Santoro,Clay,A,Barcelona,4
Fabrice Santoro,Clay,A,Estoril,5
Fabrice Santoro,Clay,A,Florence,4
Fabrice Santoro,Clay,A,Gstaad,4
Fabrice Santoro,Clay,A,Hilversum,4
Fabrice Santoro,Clay,A,Kitzbuhel,5
Fabrice Santoro,Clay,A,Nice,6
Fabrice Santoro,Clay,A,Other,27
Fabrice Santoro,Clay,A,Prague,4
Fabrice Santoro,Clay,D,Other,2
Fabrice Santoro,Clay,G,Roland Garros,16
Fabrice Santoro,Clay,M,Hamburg Masters,7
Fabrice Santoro,Clay,M,Monte Carlo Masters,17
Fabrice Santoro,Clay,M,Rome Masters,18
Fabrice Santoro,Grass,A,Halle,10
Fabrice Santoro,Grass,A,Newport,12
Fabrice Santoro,Grass,A,Nottingham,5
Fabrice Santoro,Grass,A,Other,6
Fabrice Santoro,Grass,G,Wimbledon,11
Fabrice Santoro,Hard,A,Bordeaux,5
Fabrice Santoro,Hard,A,Chennai,4
Fabrice Santoro,Hard,A,Doha,15
Fabrice Santoro,Hard,A,Dubai,17
Fabrice Santoro,Hard,A,Indianapolis,8
Fabrice Santoro,Hard,A,Long Island,4
Fabrice Santoro,Hard,A,Marseille,16
Fabrice Santoro,Hard,A,Metz,4
Fabrice Santoro,Hard,A,Moscow,4
Fabrice Santoro,Hard,A,New Haven,8
Fabrice Santoro,Hard,A,Other,29
Fabrice Santoro,Hard,A,Rotterdam,4
Fabrice Santoro,Hard,A,Sydney,5
Fabrice Santoro,Hard,A,Tel Aviv,4
Fabrice Santoro,Hard,A,Toulouse,6
Fabrice Santoro,Hard,A,Washington,5
Fabrice Santoro,Hard,G,Australian Open,22
Fabrice Santoro,Hard,G,US Open,11
Fabrice Santoro,Hard,M,Canada Masters,17
Fabrice Santoro,Hard,M,Cincinnati Masters,11
Fabrice Santoro,Hard,M,Indian Wells Masters,16
Fabrice Santoro,Hard,M,Madrid Masters,4
Fabrice Santoro,Hard,M,Miami Masters,14
Fabrice Santoro,Hard,M,Other,4
Facundo Arguello,Clay,A,Other,1
Facundo Bagnis,Clay,A,Cordoba,7
Facundo Bagnis,Clay,A,Other,16
Facundo Bagnis,Clay,A,Santiago,6
Facundo Bagnis,Clay,A,Umag,4
Facundo Bagnis,Clay,G,Other,3
Facundo Bagnis,Clay,M,Other,1
Facundo Bagnis,Hard,A,Other,2
Facundo Bagnis,Hard,G,Other,2
Facundo Bagnis,Hard,M,Other,3
Facundo Diaz Acosta,Clay,A,Buenos Aires,6
Facundo Diaz Acosta,Clay,A,Other,10
Facundo Diaz Acosta,Hard,A,Other,1
Facundo Diaz Acosta,Hard,G,Other,1
Fadel Berthe,Clay,D,Other,2
Fadel Berthe,Hard,D,Other,2
Faisal Aidil,Hard,D,Other,1
Farhad Tadayon,Clay,D,Other,2
Farrukh Dustov,Clay,D,Other,7
Farrukh Dustov,Hard,D,Other,4
Farshad Talavar,Clay,D,Other,2
Fazaluddin Syed,Grass,D,Other,4
Febi Widhiyanto,Hard,D,Other,15
Federico Agustin Gomez,Hard,A,Other,1
Federico Browne,Clay,A,Other,7
Federico Browne,Clay,G,Other,2
Federico Browne,Hard,A,Other,2
Federico Coria,Clay,A,Bastad,7
Federico Coria,Clay,A,Buenos Aires,5
Federico Coria,Clay,A,Cordoba,10
Federico Coria,Clay,A,Other,19
Federico Coria,Clay,D,Other,2
Federico Coria,Clay,G,Other,3
Federico Coria,Clay,M,Other,1
Federico Coria,Hard,A,Other,3
Federico Coria,Hard,G,Other,2
Federico Coria,Hard,M,Other,1
Federico Delbonis,Clay,A,Bastad,6
Federico Delbonis,Clay,A,Buenos Aires,15
Federico Delbonis,Clay,A,Cordoba,5
Federico Delbonis,Clay,A,Geneva,9
Federico Delbonis,Clay,A,Gstaad,5
Federico Delbonis,Clay,A,Hamburg,13
Federico Delbonis,Clay,A,Kitzbuhel,4
Federico Delbonis,Clay,A,Marrakech,4
Federico Delbonis,Clay,A,Nice,4
Federico Delbonis,Clay,A,Other,21
Federico Delbonis,Clay,A,Rio de Janeiro,9
Federico Delbonis,Clay,A,Santiago,8
Federico Delbonis,Clay,A,Sao Paulo,9
Federico Delbonis,Clay,A,Stuttgart,5
Federico Delbonis,Clay,D,Other,4
Federico Delbonis,Clay,G,Roland Garros,7
Federico Delbonis,Clay,M,Madrid Masters,4
Federico Delbonis,Clay,M,Other,5
Federico Delbonis,Hard,A,Other,9
Federico Delbonis,Hard,D,Other,1
Federico Delbonis,Hard,G,Other,5
Federico Delbonis,Hard,M,Indian Wells Masters,6
Federico Delbonis,Hard,M,Miami Masters,7
Federico Dondo,Clay,A,Other,1
Federico Dondo,Clay,D,Other,14
Federico Dondo,Hard,D,Other,5
Federico Gaio,Clay,A,Other,3
Federico Luzzi,Carpet,D,Other,1
Federico Luzzi,Clay,A,Other,11
Federico Luzzi,Clay,M,Other,2
Federico Luzzi,Hard,A,Other,2
Federico Luzzi,Hard,D,Other,1
Federico Luzzi,Hard,G,Other,1
Federico Mordegan,Clay,A,Other,2
Federico Sanchez,Clay,A,Other,8
Federico Sansonetti,Clay,D,Other,5
Federico Zeballos,Clay,D,Other,1
Federico Zeballos,Hard,D,Other,3
Feliciano Lopez,Carpet,A,Other,5
Feliciano Lopez,Carpet,D,Other,1
Feliciano Lopez,Carpet,M,Paris Masters,5
Feliciano Lopez,Clay,A,Barcelona,21
Feliciano Lopez,Clay,A,Belgrade,4
Feliciano Lopez,Clay,A,Estoril,4
Feliciano Lopez,Clay,A,Gstaad,23
Feliciano Lopez,Clay,A,Houston,8
Feliciano Lopez,Clay,A,Kitzbuhel,9
Feliciano Lopez,Clay,A,Other,13
Feliciano Lopez,Clay,A,Quito,4
Feliciano Lopez,Clay,A,Stuttgart,8
Feliciano Lopez,Clay,D,Other,1
Feliciano Lopez,Clay,G,Roland Garros,12
Feliciano Lopez,Clay,M,Madrid Masters,11
Feliciano Lopez,Clay,M,Monte Carlo Masters,6
Feliciano Lopez,Clay,M,Other,2
Feliciano Lopez,Clay,M,Rome Masters,7
Feliciano Lopez,Grass,A,Eastbourne,9
Feliciano Lopez,Grass,A,Mallorca,4
Feliciano Lopez,Grass,A,Other,7
Feliciano Lopez,Grass,A,Queen's Club,28
Feliciano Lopez,Grass,A,Stuttgart,7
Feliciano Lopez,Grass,G,Wimbledon,34
Feliciano Lopez,Hard,A,Acapulco,5
Feliciano Lopez,Hard,A,Beijing,5
Feliciano Lopez,Hard,A,Delray Beach,4
Feliciano Lopez,Hard,A,Doha,4
Feliciano Lopez,Hard,A,Dubai,17
Feliciano Lopez,Hard,A,Johannesburg,5
Feliciano Lopez,Hard,A,Kuala Lumpur,4
Feliciano Lopez,Hard,A,Los Cabos,5
Feliciano Lopez,Hard,A,Marseille,5
Feliciano Lopez,Hard,A,Memphis,4
Feliciano Lopez,Hard,A,New Haven,6
Feliciano Lopez,Hard,A,Other,35
Feliciano Lopez,Hard,A,Stockholm,5
Feliciano Lopez,Hard,A,Sydney,5
Feliciano Lopez,Hard,A,Tokyo,7
Feliciano Lopez,Hard,A,Vienna,17
Feliciano Lopez,Hard,D,Other,7
Feliciano Lopez,Hard,G,Australian Open,24
Feliciano Lopez,Hard,G,US Open,28
Feliciano Lopez,Hard,M,Canada Masters,10
Feliciano Lopez,Hard,M,Cincinnati Masters,10
Feliciano Lopez,Hard,M,Indian Wells Masters,15
Feliciano Lopez,Hard,M,Madrid Masters,12
Feliciano Lopez,Hard,M,Miami Masters,12
Feliciano Lopez,Hard,M,Paris Masters,9
Feliciano Lopez,Hard,M,Shanghai Masters,19
Felipe Meligeni Alves,Clay,A,Other,1
Felipe Meligeni Alves,Clay,D,Other,1
Felipe Meligeni Alves,Hard,A,Other,2
Felipe Meligeni Alves,Hard,G,Other,1
Felipe Rivera,Carpet,A,Other,1
Felipe Rivera,Clay,A,Other,1
Felipe Rivera,Clay,D,Other,1
Felipe Rivera,Clay,M,Other,1
Felipe Rivera,Hard,A,Other,2
Felix Auger Aliassime,Clay,A,Barcelona,5
Felix Auger Aliassime,Clay,A,Lyon,4
Felix Auger Aliassime,Clay,A,Other,10
Felix Auger Aliassime,Clay,A,Rio de Janeiro,4
Felix Auger Aliassime,Clay,D,Other,1
Felix Auger Aliassime,Clay,G,Roland Garros,6
Felix Auger Aliassime,Clay,M,Madrid Masters,9
Felix Auger Aliassime,Clay,M,Other,2
Felix Auger Aliassime,Clay,M,Rome Masters,5
Felix Auger Aliassime,Clay,O,Paris Olympics,4
Felix Auger Aliassime,Grass,A,Halle,5
Felix Auger Aliassime,Grass,A,Other,5
Felix Auger Aliassime,Grass,A,Stuttgart,7
